,ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,USD_Price,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count
7083,16019,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,9/2/19,12/2/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,16,0,0,0,0
7084,16025,RUS,Limited,INITIAL_PURCHASE,Web,0,EUR,0,11/9/18,11/9/19,No,Yes,Off,Europe,Consumer,App,Yes,Yes,124,9,0,5,0
7085,16032,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/8/19,7/8/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,75,35,1,26,1
7086,16037,JPN,Limited,INITIAL_PURCHASE,Web,8.29,GBP,10.4454,11/10/18,11/10/20,No,No,On,Europe,Consumer,Web,Yes,Yes,46,2,0,1,0
7087,16038,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/6/19,1/6/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,126,0,0,0,0
7088,16040,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,USD,216.16,3/21/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,189,32,30,3,1
7089,16043,ESP,Limited,INITIAL_PURCHASE,Web,19.99,USD,19.99,3/18/20,4/24/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,22,15,4,8,2
7090,16044,DEU,Limited,INITIAL_PURCHASE,App,44.99,USD,44.99,3/24/20,6/24/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0
7091,16046,ALL,Limited,INITIAL_PURCHASE,Web,159,GBP,200.34,3/30/20,3/30/21,No,No,On,Europe,Consumer,Web,No,Yes,34,0,0,0,0
7092,16048,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,12/22/19,6/22/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,1,1,1,1
7093,16050,RUS,Limited,RENEWAL,Web,83.19,EUR,87.3495,10/24/19,4/29/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,2,0,0,0,0
7094,16052,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,200.34,2/21/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,124,18,9,5,2
7095,16053,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/8/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,148,48,16,23,7
7096,16055,ARA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/17/20,6/25/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,8,3,3,1,1
7097,16061,ALL,Limited,RENEWAL,Web,179,USD,179,4/13/19,4/13/21,No,No,On,US/Canada,Consumer,Web,No,Yes,3,2,0,1,0
7098,16064,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/5/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,No,Yes,138,13,0,12,0
7099,16068,FRA,Limited,INITIAL_PURCHASE,Web,42.9,USD,42.9,7/21/19,10/24/19,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,61,0,0,0,0
7100,16069,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/2/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,123,110,3,25,1
7101,16070,TUR,Limited,RENEWAL,Web,79,USD,79,10/22/19,4/22/20,No,No,Off,Other,Other,Unknown,No,No,12,7,3,5,1
7102,16071,ALL,Limited,INITIAL_PURCHASE,Web,39.16,USD,39.16,3/20/19,6/18/20,No,No,On,Other,Other,Unknown,No,No,17,15,8,4,1
7103,16072,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/16/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
7104,16073,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/23/18,10/23/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,190,19,4,16,3
7105,16077,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/19/19,6/19/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
7106,16078,FRA,Limited,RENEWAL,App,54.99,USD,54.99,12/15/19,6/18/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0
7107,16080,ALL,Lifetime,INITIAL_PURCHASE,Web,208.95,USD,208.95,3/9/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,291,161,0,23,0
7108,16082,FRA,Lifetime,INITIAL_PURCHASE,Web,0,USD,0,12/14/18,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,1,0,1,0
7109,16085,FRA,Limited,INITIAL_PURCHASE,Web,69.57,USD,69.57,1/21/20,1/21/21,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,34,18,6,10,2
7110,16087,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,38.34,3/18/20,6/18/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,1,0,1,0
7111,16090,ESP,Limited,RENEWAL,Web,79,USD,79,4/21/19,1/21/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,121,5,0,3,0
7112,16092,TGL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,11/29/18,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,10,0,0,0,0
7113,16093,FRA,Limited,INITIAL_PURCHASE,Web,38.13,USD,38.13,7/22/19,10/22/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,195,16,0,14,0
7114,16094,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/11/19,1/11/20,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0
7115,16095,ENG,Limited,INITIAL_PURCHASE,App,44.99,USD,44.99,3/19/20,6/22/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,14,1,0,1,0
7116,16097,FRA,Limited,RENEWAL,App,54.99,USD,54.99,11/11/18,5/15/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0
7117,16099,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/27/18,11/27/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,80,4,2,3,1
7118,16100,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/20/20,6/20/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0
7119,16101,ESP,Limited,RENEWAL,Web,79,USD,79,8/1/19,5/4/20,No,Yes,On,Other,Consumer,Web,Yes,Yes,2,0,0,0,0
7120,16103,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,39,1/6/20,4/6/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,18,5,0,5,0
7121,16104,NED,Limited,INITIAL_PURCHASE,Web,39.2,EUR,41.16,2/20/20,5/24/20,No,Yes,On,Europe,Consumer,Web,No,Yes,1,1,0,1,0
7122,16105,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/28/19,2/28/20,No,No,Off,Other,Other,Unknown,No,No,20,15,3,3,1
7123,16109,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/31/18,12/31/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
7124,16111,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/3/18,12/3/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,13,8,2,4,1
7125,16112,ALL,Lifetime,INITIAL_PURCHASE,Web,206.39,USD,206.39,3/8/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0
7126,16114,POR,Lifetime,INITIAL_PURCHASE,Web,179,USD,179,12/2/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,1,0,1,0
7127,16115,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,210.94,3/14/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,63,53,49,5,5
7128,16116,ESP,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,1/20/20,7/20/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0
7129,16117,ALL,Limited,INITIAL_PURCHASE,Web,151.52,USD,151.52,3/25/20,3/25/22,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,120,10,5,6,2
7130,16118,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/20/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,112,7,1,7,1
7131,16120,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,210.94,3/9/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,153,23,0,21,0
7132,16121,ITA,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,2/14/20,8/14/20,Yes,No,On,US/Canada,Consumer,App,No,Yes,6,0,0,0,0
7133,16122,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,1/27/20,4/30/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,17,4,0,3,0
7134,16128,TGL,Lifetime,INITIAL_PURCHASE,Web,197.91,USD,197.91,1/2/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,11,6,2,3,1
7135,16129,ESP,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,11/14/19,5/14/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
7136,16130,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/14/18,12/2/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
7137,16131,TGL,Limited,RENEWAL,Web,79,USD,79,5/1/19,11/12/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0
7138,16132,ESP,Limited,RENEWAL,Web,169,USD,169,10/26/18,10/26/20,No,No,On,US/Canada,Other,Web,Yes,Yes,1,0,0,0,0
7139,16139,DEU,Limited,INITIAL_PURCHASE,Web,94.5,GBP,119.07,1/4/20,7/11/20,No,Yes,On,Europe,Consumer,Web,No,Yes,15,12,10,5,3
7140,16140,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/28/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,3,0,0,0,0
7141,16141,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/24/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,27,8,6,2,1
7142,16142,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/21/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,14,8,8,1,1
7143,16144,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/18/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,No,Yes,3,0,0,0,0
7144,16148,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/17/19,5/17/19,No,No,Off,Other,Other,Unknown,No,No,18,2,2,1,1
7145,16149,KOR,Limited,RENEWAL,Web,35.97,USD,35.97,5/10/19,5/29/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0
7146,16150,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/21/20,6/28/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,127,127,121,5,2
7147,16151,ALL,Lifetime,INITIAL_PURCHASE,Web,213.93,USD,213.93,3/28/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,239,168,126,16,4
7148,16154,GRK,Limited,RENEWAL,Web,74.17,GBP,93.4542,8/8/19,8/8/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0
7149,16155,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,USD,217.41,3/28/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,41,33,15,13,4
7150,16156,ESP,Limited,INITIAL_PURCHASE,Web,41.73,USD,41.73,7/23/19,10/26/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,159,7,0,7,0
7151,16158,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/10/18,10/10/19,No,No,On,Other,Consumer,Web,Yes,Yes,1,0,0,0,0
7152,16160,ALL,Lifetime,INITIAL_PURCHASE,Web,211.74,USD,211.74,3/4/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,9,3,0,2,0
7153,16163,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/12/19,4/14/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,28,0,0,0,0
7154,16164,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/1/20,1/1/99,No,No,Off,Other,Consumer,Web,No,Yes,137,19,5,7,2
7155,16166,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,12/7/19,6/7/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,23,23,0,4,0
7156,16167,HEB,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/20/19,7/20/19,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,139,2,0,2,0
7157,16171,ALL,Limited,INITIAL_PURCHASE,App,469.99,BRL,93.998,3/30/20,3/30/21,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,5,2,0,1,0
7158,16173,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/27/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,100,24,8,7,1
7159,16175,SVE,Limited,INITIAL_PURCHASE,Web,132.34,USD,132.34,11/20/19,11/20/21,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0
7160,16177,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/23/18,2/23/20,Yes,No,Off,US/Canada,Consumer,App,No,Yes,103,103,13,63,2
7161,16178,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/21/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,137,47,7,19,2
7162,16181,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/23/19,11/23/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,200,17,0,9,0
7163,16182,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/25/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,5,1,0,1,0
7164,16183,JPN,Limited,INITIAL_PURCHASE,Web,39,USD,39,8/5/19,11/8/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,57,0,0,0,0
7165,16184,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/26/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,3,0,1,0
7166,16187,ARA,Limited,RENEWAL,Web,79,USD,79,6/20/19,3/23/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
7167,16190,POR,Limited,RENEWAL,Web,89,EUR,93.45,10/15/19,10/15/20,No,No,On,Europe,Consumer,Web,No,Yes,1,0,0,0,0
7168,16193,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/21/19,8/20/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,200,31,0,22,0
7169,16194,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/29/18,11/29/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
7170,16196,ENG,Lifetime,INITIAL_PURCHASE,Web,0,EUR,0,12/9/18,1/1/99,No,No,Off,Europe,Consumer,Web,Yes,Yes,9,0,0,0,0
7171,16199,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,7/22/19,5/29/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,2,1,2,1
7172,16201,JPN,Limited,INITIAL_PURCHASE,Web,49,EUR,51.45,12/12/19,4/1/20,No,Yes,On,Europe,Consumer,Web,No,Yes,1,0,0,0,0
7173,16202,ESC,Limited,INITIAL_PURCHASE,Web,15.83,GBP,19.9458,11/27/18,4/1/19,No,No,On,Europe,Consumer,Web,Yes,Yes,40,0,0,0,0
7174,16203,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/26/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0
7175,16204,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/5/18,12/19/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
7176,16205,ITA,Limited,RENEWAL,Web,74.17,GBP,93.4542,9/29/19,9/29/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0
7177,16207,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,212.13,3/11/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
7178,16209,FRA,Limited,RENEWAL,Web,40.83,GBP,51.4458,9/13/19,6/13/20,No,No,On,Other,Other,Unknown,No,No,2,1,0,1,0
7179,16210,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/6/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,248,160,16,59,7
7180,16212,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/22/18,11/24/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
7181,16213,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,5/25/19,5/25/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
7182,16217,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,3/18/20,9/18/20,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0
7183,16219,ESP,Limited,INITIAL_PURCHASE,Web,39.16,USD,39.16,3/28/20,7/5/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
7184,16225,ESP,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,12/27/19,6/27/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
7185,16226,FRA,Limited,INITIAL_PURCHASE,Web,38.49,USD,38.49,10/27/18,4/30/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,14,5,0,3,0
7186,16227,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/13/18,5/13/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,48,0,0,0,0
7187,16228,ITA,Limited,INITIAL_PURCHASE,App,49.99,USD,49.99,2/2/20,5/2/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,15,2,0,2,0
7188,16229,ALL,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,212.43,3/17/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,11,9,0,2,0
7189,16235,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/28/18,8/28/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0
7190,16237,ESP,Limited,RENEWAL,Web,119,USD,119,4/30/19,5/1/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,4,4,0,2,0
7191,16238,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/3/20,1/1/99,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,170,98,20,68,7
7192,16242,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,212.93,3/19/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,148,0,0,0,0
7193,16245,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/25/20,6/25/20,No,No,On,Other,Other,Unknown,No,No,5,0,0,0,0
7194,16246,EBR,Limited,INITIAL_PURCHASE,Web,0,EUR,0,1/12/19,7/12/19,No,No,On,Europe,Consumer,Web,Yes,Yes,149,9,0,9,0
7195,16247,ESP,Limited,INITIAL_PURCHASE,Web,70.06,USD,70.06,1/17/20,7/22/20,No,Yes,On,US/Canada,Other,Web,Yes,Yes,12,6,5,2,1
7196,16248,SVE,Limited,INITIAL_PURCHASE,Web,12.5,GBP,15.75,5/28/19,11/28/19,No,No,On,Europe,Consumer,Web,Yes,Yes,51,2,0,2,0
7197,16249,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,39,8/16/19,2/19/20,No,Yes,On,Other,Consumer,Web,Yes,Yes,12,0,0,0,0
7198,16251,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/2/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,143,12,8,5,1
7199,16253,ALL,Limited,RENEWAL,Web,179,USD,179,4/9/19,4/9/21,Yes,No,Off,US/Canada,Consumer,App,No,Yes,5,4,2,3,1
7200,16256,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,143.76,2/24/20,2/24/22,No,No,On,US/Canada,Consumer,Web,Yes,Yes,118,3,3,1,1
7201,16264,EBR,Limited,INITIAL_PURCHASE,Web,62.3,EUR,65.415,2/14/20,8/17/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,15,13,11,4,3
7202,16267,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/30/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,88,28,2,18,1
7203,16268,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,7/1/19,10/1/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0
7204,16271,ESP,Limited,RENEWAL,App,19.99,USD,19.99,12/22/18,5/22/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
7205,16272,EBR,Limited,INITIAL_PURCHASE,Web,13.61,GBP,17.1486,12/3/18,3/3/19,No,No,On,Europe,Consumer,Web,Yes,Yes,34,2,0,1,0
7206,16273,FRA,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,11/17/19,5/17/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
7207,16274,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/22/18,12/28/19,No,No,Off,Other,Consumer,Web,Yes,Yes,1,0,0,0,0
7208,16276,TGL,Limited,INITIAL_PURCHASE,Web,107.88,USD,107.88,10/22/19,10/30/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
7209,16279,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/29/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,8,4,0,2,0
7210,16280,CHI,Lifetime,INITIAL_PURCHASE,Web,49,USD,49,6/15/19,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,1,0,1,0
7211,16281,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/25/19,1/25/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,128,35,0,34,0
7212,16282,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,2/25/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,No,Yes,7,7,5,4,2
7213,16283,ALL,Lifetime,INITIAL_PURCHASE,Web,200.91,USD,200.91,3/15/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,30,13,4,4,1
7214,16284,ESP,Limited,INITIAL_PURCHASE,Web,39.03,USD,39.03,3/28/20,6/28/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,18,9,9,2,2
7215,16287,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/5/19,3/5/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,39,7,0,6,0
7216,16290,FRA,Limited,RENEWAL,Web,35.97,USD,35.97,5/29/19,6/20/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0
7217,16292,ESP,Limited,RENEWAL,App,54.99,USD,54.99,6/13/19,6/16/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0
7218,16293,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/16/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,162,8,1,7,1
7219,16297,ENG,Limited,RENEWAL,App,3.99,USD,3.99,5/7/19,5/7/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
7220,16298,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/5/19,2/5/20,No,No,Off,Other,Other,Unknown,No,No,23,15,5,8,1
7221,16299,DEU,Limited,INITIAL_PURCHASE,Web,89.4,EUR,93.87,10/21/19,4/21/20,No,No,On,Europe,Consumer,Web,Yes,Yes,1,0,0,0,0
7222,16300,EBR,Limited,RENEWAL,Web,16.81,EUR,17.6505,10/10/18,12/12/19,No,No,Off,Europe,Consumer,Web,Yes,Yes,150,1,0,1,0
7223,16301,ALL,Lifetime,INITIAL_PURCHASE,Web,205.3,USD,205.3,2/20/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,113,14,2,11,2
7224,16302,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/9/19,2/9/20,No,No,Off,Other,Other,Unknown,No,No,9,0,0,0,0
7225,16307,SVE,Lifetime,INITIAL_PURCHASE,Web,198,GBP,249.48,12/26/19,1/1/99,No,No,Off,Europe,Consumer,Web,Yes,Yes,6,5,3,2,1
7226,16308,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/10/20,6/10/20,No,No,On,Other,Other,Unknown,No,No,17,11,0,1,0
7227,16309,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/16/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,16,0,0,0,0
7228,16311,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/27/18,12/27/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,9,3,0,2,0
7229,16312,FRA,Limited,RENEWAL,Web,10.83,GBP,13.6458,6/2/19,3/2/20,No,No,Off,Europe,Consumer,Web,No,Yes,5,0,0,0,0
7230,16313,TGL,Limited,RENEWAL,Web,35.97,USD,35.97,12/4/18,6/4/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,2,0,2,0
7231,16315,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,11/28/19,5/28/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,9,5,2,2,1
7232,16321,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/19/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,126,52,2,33,1
7233,16324,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,210.94,3/23/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,85,23,6,8,2
7234,16331,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/10/18,7/11/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,155,128,2,100,1
7235,16333,KOR,Limited,RENEWAL,Web,35.97,USD,35.97,12/21/19,6/21/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,4,4,1,1
7236,16337,FRA,Limited,RENEWAL,Web,10.83,GBP,13.6458,6/19/19,10/19/19,Yes,No,Off,Europe,Consumer,App,Yes,Yes,2,0,0,0,0
7237,16341,JPN,Lifetime,INITIAL_PURCHASE,Web,0,EUR,0,12/9/18,1/1/99,No,No,Off,Europe,Consumer,Web,Yes,Yes,15,0,0,0,0
7238,16342,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,95.88,3/20/20,3/20/21,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,21,14,0,2,0
